Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283820,1600335338,905,14.117934,-2.3256836,1.4382324,1,3.0750198,-2.3125,3.1298828,-1,9.868026
283820,1600167146,905,5.0126553,-0.14346313,1.1306152,1,3.7725015,-1.4033203,-1.8134766,-1,10.447699
283820,1600358114,905,9.035946,-0.89660645,0.6956787,-1,4.0359583,-0.9785156,-1.0737305,1,9.360805
283820,1599798247,905,11.963795,-0.6359863,-3.0092773,1,3.7062323,-2.0112305,-2.6796875,-1,10.136989
283820,1599892271,905,7.130114,0.2927246,2.8164062,1,5.0775476,-0.69055176,1.206543,-1,10.639327
283820,1599364339,905,9.994892,0.41900635,-1.9799805,-1,4.52493,0.24304199,2.6157227,1,10.121272
283820,1599731826,905,10.066772,0.3624878,0.8491211,1,3.529281,1.7668457,0.8737793,-1,9.079474
283820,1599506989,905,7.046352,-0.35217285,0.6727295,1,6.6436033,0.9205322,0.52648926,-1,9.363542
283820,1600398173,905,7.8002014,0.19070435,2.3950195,-1,4.347347,1.2055664,-2.2148438,1,10.62235
283820,1599450923,905,8.9415865,-0.47027588,-1.8662109,1,4.4310803,0.67297363,-2.6748047,-1,9.069183
283820,1598862253,905,7.880078,-0.8297119,-2.6064453,1,6.365072,-0.70129395,2.2324219,-1,9.4092865
283820,1600393607,905,6.4443016,-0.90234375,-2.2607422,1,5.8938074,-0.7717285,-0.5687256,-1,9.265127
283820,1599113482,905,11.125851,-0.6566162,1.1914062,1,5.98451,-1.4641113,2.0083008,-1,9.374746
283820,1599604624,905,7.5538235,1.2194824,-0.40795898,-1,5.3030186,0.95617676,1.2856445,1,9.63181
283820,1599350457,905,14.247041,-1.4462891,1.6193848,-1,6.79684,-1.6164551,2.6113281,1,9.517305
283820,1598945163,905,8.130959,-0.0019283295,-1.8811035,-1,5.3080072,-0.33850098,2.852539,1,9.45863
283820,1599791505,905,7.0641985,0.6369629,-1.4763184,-1,6.750172,-0.2571411,-2.8623047,1,10.891166
283820,1600229965,905,13.926818,-0.7720947,-1.7412109,-1,6.1374664,-1.7714844,-1.8974609,1,9.7388315
283820,1599113939,905,9.078624,1.5690918,-0.763916,-1,7.713391,1.6025391,-2.1186523,1,10.495355
283820,1599601431,905,8.21943,-1.2670898,-1.333252,1,6.4221826,-0.06286621,-1.7836914,-1,9.840882
283820,1599354983,905,11.138141,0.7369385,-0.40301514,-1,5.4803,0.00020191073,0.7376709,1,10.290281
283820,1599313526,905,13.861926,0.4282837,0.37097168,-1,9.932759,-0.39874268,0.40667725,1,9.994374
283820,1600045747,905,18.592817,-0.98913574,1.532959,1,6.7426286,-1.5839844,2.0893555,-1,9.140558
283820,1600000197,905,14.913175,0.86291504,0.025089264,-1,3.415461,2.043457,0.24627686,1,9.063853
283820,1599444406,905,10.404252,0.989624,1.6872559,-1,5.900421,1.2004395,0.1812439,1,10.845061
283820,1599962992,905,7.0506806,1.5603027,2.022461,1,5.3976755,0.6212158,0.60498047,-1,10.0324335
283820,1599131378,905,9.257433,-0.71728516,-2.588379,-1,6.641337,-0.87683105,-1.3361816,1,9.276879
283820,1599102106,905,12.503166,0.7651367,-0.16693115,1,5.224718,0.58410645,1.157959,-1,10.052316
283820,1599189843,905,11.395523,-0.4019165,1.859375,1,8.474534,-0.83813477,2.755371,-1,9.549504
283820,1599596395,905,6.3848195,-0.555542,-1.0202637,1,5.4390173,0.9135742,-1.9694824,-1,10.885542
283820,1600213593,905,8.819656,-0.7800293,0.5377197,-1,4.3457565,-0.7878418,2.4707031,1,10.191655
283820,1600156914,905,6.606112,-0.4572754,1.3181152,1,6.3677373,-1.4104004,0.22470093,-1,9.312534
283820,1599035408,905,6.664703,-0.92456055,1.7700195,1,6.5000253,-1.1411133,-2.9580078,-1,9.347249
283820,1599733874,905,10.567098,-1.6113281,2.9628906,1,8.161858,-1.402832,-2.2832031,-1,9.410188
283820,1599214699,905,8.8683605,-1.7053223,-0.8991699,-1,5.723998,-0.5435791,-0.27062988,1,9.800142
283820,1600630313,905,11.51185,-1.9753418,-1.0976562,1,8.728243,-1.0627441,-0.88500977,-1,9.707665
283820,1598890809,905,8.775435,-0.81396484,2.8276367,-1,5.634851,-1.0727539,-1.9946289,1,9.56177
283820,1600037786,905,7.0774126,0.6107178,-1.6550293,-1,4.765326,1.3530273,3.1015625,1,9.163504
283820,1599282092,905,7.4541006,-0.1897583,0.96154785,1,5.173101,-1.5605469,1.2563477,-1,9.376263
283820,1599694396,905,8.731547,-0.95495605,-0.91516113,-1,3.3066497,-1.9821777,1.1918945,1,10.978728
283820,1600061731,905,9.683666,-1.2431641,1.293457,-1,4.92824,-0.44903564,-0.040351868,1,10.237817
283820,1600169329,905,15.657967,0.77685547,1.8920898,1,3.730614,1.782959,2.7324219,-1,10.159492
283820,1599052135,905,12.38717,1.0534668,0.9884033,-1,9.587486,1.8852539,1.1748047,1,9.548741
283820,1600129034,905,10.556,0.73168945,-2.3496094,-1,4.812584,2.0688477,-2.246582,1,10.285179
283820,1600517978,905,7.4018393,-0.075683594,-0.38989258,-1,4.135244,1.3527832,0.90197754,1,10.873548
283820,1599432318,905,67.99235,-0.35809326,0.98217773,1,7.331038,0.098861694,0.9641113,-1,10.305467
283820,1600101586,905,5.632017,0.78063965,2.1113281,-1,5.3436837,-0.80236816,1.7211914,1,9.854446
283820,1598989643,905,7.0432024,0.17025757,2.2436523,-1,4.0495033,-0.9884033,0.93444824,1,9.225263
283820,1599741835,905,14.16093,-0.0024147034,-0.5859375,-1,4.1888556,-0.83898926,-1.5927734,1,9.963313
283820,1600581629,905,8.432443,-0.5794678,2.786621,-1,4.1849556,0.49353027,-1.9741211,1,10.578233
283820,1600042594,905,7.9898314,0.6491699,-2.4736328,-1,5.3230386,1.0627441,-0.9481201,1,9.41454
283820,1600321731,905,7.5399194,0.7207031,1.4594727,-1,6.492961,-0.6623535,1.2026367,1,10.621455
283820,1599149060,905,12.945701,-1.2177734,1.8442383,-1,5.860083,-2.2910156,1.8886719,1,9.812898
283820,1599852781,905,9.982553,-0.506958,2.9033203,-1,4.831173,0.06668091,1.6486816,1,9.101011
283820,1600057848,905,7.13601,-1.4567871,-0.43762207,-1,5.693559,-0.48980713,-1.6030273,1,9.503238
