Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283270,1389925009,859,27.269358,1.442627,-0.30566406,1,13.432752,1.8061523,0.014656067,-1,9.284932
283270,1297908111,805,42.39082,-1.0866699,2.0292969,1,19.84225,-1.3161621,2.2539062,-1,9.313915
283270,1298709941,805,20.687292,-2.2094727,-0.38104248,1,17.78735,-1.9680176,-0.786499,-1,9.011928
283270,1298595394,805,26.345947,-0.17282104,2.1420898,-1,11.758127,-0.18127441,2.7529297,1,10.585768
283270,1297785243,805,13.1142845,-1.552002,-0.5786133,1,11.075072,-2.03125,0.0044403076,-1,9.055142
283270,1309254908,812,12.564715,-1.8242188,-1.2080078,1,7.4900737,-1.5478516,-2.2216797,-1,9.794582
283270,1310018515,812,31.612766,1.2683105,1.0527344,-1,25.95179,1.1538086,0.71191406,1,10.254096
283270,1311208082,813,33.34752,-1.2751465,-1.7060547,-1,5.3149457,-0.9454346,-2.4316406,1,10.427507
283270,1312374426,813,30.156887,0.56799316,-1.3845215,1,22.325207,0.17538452,-1.4951172,-1,10.646279
283270,1311490080,813,48.86386,2.2817383,2.4448242,1,41.52393,2.3374023,2.2333984,-1,9.827417
283270,1324228965,820,37.523243,-0.017608643,-1.6228027,1,27.523548,0.2137146,-1.8376465,-1,10.148868
283270,1324069263,820,23.194387,0.3182373,-1.6394043,1,16.832031,0.0051412582,-1.9931641,-1,9.32393
283270,1338808622,828,61.60562,-0.7579346,-0.37927246,1,15.667618,-0.44055176,-0.46722412,-1,10.271794
283270,1339003987,829,27.167847,-1.1762695,1.0876465,-1,13.243536,-0.77368164,0.71691895,1,10.392046
283270,1340049634,829,33.23378,-1.6918945,0.97436523,1,15.2473345,-1.2392578,0.9333496,-1,10.317613
283270,1339048575,829,26.750772,0.40905762,-2.777832,1,15.79873,0.65441895,-2.3847656,-1,9.488467
283270,1340334590,829,26.730171,0.25927734,-1.9536133,-1,15.923686,0.6575928,-2.1801758,1,9.496517
283270,1342453920,831,16.90677,-0.98986816,-0.2184143,1,10.993187,-0.25793457,-0.13809204,-1,10.261271
283270,1343238718,831,25.292696,0.48675537,-3.0063477,1,16.351597,0.7281494,2.869629,-1,9.584011
283270,1345624244,832,39.53871,1.4748535,-1.7453613,1,7.4713583,1.9995117,-1.6220703,-1,9.364004
283270,1347707511,834,38.20918,-0.09480286,-0.44854736,1,36.865917,-0.24182129,-0.24584961,-1,9.390352
