Run,Event,Lumi,pt,phi,eta,Q,MET,phiMET,Mt
279823,48455247,88,56.638382,-2.6801758,-1.9648438,-1,63.876568,0.7264404,119.24276
279823,48033797,88,31.057379,2.9243164,1.6364746,-1,24.332132,0.6422119,49.98054
279823,48656180,88,43.943207,-2.7148438,-1.6574707,-1,103.14154,-0.038719177,131.01564
279823,48336265,88,36.166325,1.8469238,0.17767334,-1,48.637115,-1.6804199,82.32607
279823,49339684,88,45.748566,-0.85876465,-0.47540283,-1,38.289967,2.5063477,83.18468
279823,48461457,88,144.32974,1.3635254,-1.9379883,-1,37.76095,-1.3583984,144.41
279823,48461452,88,186.47571,2.928711,-2.2666016,-1,40.689156,-1.8432617,119.46307
279823,49291780,88,61.53293,0.21990967,-1.6330566,-1,47.801422,-2.3955078,104.73641
279823,49546886,88,39.83316,-0.58569336,-1.8925781,-1,13.149112,-2.9414062,42.283665
279823,49388369,88,42.031597,-3.104004,0.8234863,-1,94.65703,0.4022827,124.06057
279823,47845412,88,38.883446,1.2192383,-0.55029297,-1,41.78474,-1.376709,77.634346
279823,48707240,88,27.60913,-2.4169922,-1.8071289,-1,39.50209,0.54333496,65.77794
279823,49365329,88,60.52615,-2.4511719,-2.4257812,-1,44.7169,0.91064453,103.41873
279823,48258854,88,28.72415,-0.03388977,-0.9793701,-1,89.72243,-1.6647949,73.91914
279823,48654488,88,95.84249,-1.9128418,1.8549805,-1,59.89214,1.6003418,148.92052
279823,48469676,88,40.002605,-1.0559082,-1.7055664,-1,31.641327,2.0288086,71.12558
279823,48698236,88,31.708248,-0.7330322,-1.3452148,-1,13.7686405,2.8925781,40.57118
279823,47990267,88,35.81611,1.5556641,-1.6638184,-1,41.058212,-1.4104004,76.4002
279823,48916919,88,29.402903,-1.1850586,-1.7954102,-1,44.773075,0.9654541,63.837242
279823,48114556,88,41.92123,0.3098755,-1.4658203,-1,40.006756,-2.2128906,78.01611
279823,49309272,88,58.72861,-0.07022095,-1.3232422,-1,40.212532,1.6083984,72.3294
279823,49327583,88,42.846714,-0.5091553,-2.1982422,-1,41.240433,0.51379395,41.150093
279823,48794913,88,116.02261,1.3708496,-2.038086,-1,58.101963,-2.0029297,163.10358
279823,49545642,88,114.94472,0.55371094,2.4345703,-1,34.87507,-1.1901855,96.944855
279823,49446432,88,40.571495,2.7368164,-1.6936035,-1,38.27133,0.10644531,76.24868
279823,49067217,88,79.62212,0.44067383,-0.4025879,-1,27.80159,-1.9455566,87.466446
279823,49230308,88,31.01507,0.58691406,2.0805664,-1,31.71208,2.8955078,57.36111
279823,48961475,88,57.62049,-2.9067383,-1.875,-1,101.00386,0.4654541,151.56339
279823,48527178,88,53.738033,2.6669922,0.7799072,-1,84.17686,-0.019042969,131.03947
279823,49080624,88,40.012074,2.2216797,2.1992188,-1,70.78299,-1.1948242,105.43243
279823,49080626,88,46.00101,0.9165039,-1.932373,-1,55.431934,-0.3955078,61.601692
279823,49305721,88,35.09008,-2.371582,-0.16882324,-1,23.703438,2.199707,43.559776
279823,47825436,88,29.58958,-2.5800781,0.38342285,-1,63.839146,0.48413086,86.85959
279823,48609245,88,48.50952,-1.0568848,1.6289062,-1,37.66202,1.4382324,81.05891
279823,49442200,88,38.684013,2.65625,0.5998535,-1,59.10185,-0.8814697,93.76084
279823,49578020,88,38.761665,2.8417969,0.08944702,-1,89.828865,-0.33233643,117.999916
279823,49303644,88,84.754875,2.5043945,-0.30621338,-1,43.859436,-0.69970703,121.87979
