Run,Event,Lumi,pt1,eta1,phi1,Q1,pt2,eta2,phi2,Q2,M
283876,527649100,362,40.332775,1.0925293,-2.4296875,-1,26.780846,1.2038574,-2.3842773,1,3.953094
283876,528363601,362,68.53884,0.5859375,2.7304688,-1,20.44777,0.6333008,2.8100586,1,3.4669197
283876,528646766,362,37.419533,0.050842285,-0.8746338,1,32.912735,-0.042770386,-0.9016113,-1,3.4200552
283876,527851680,362,62.89446,-1.9689941,-1.6186523,-1,11.52504,-2.0703125,-1.5498047,1,3.2977264
283876,528818626,362,20.932457,0.39562988,-2.8076172,-1,17.95855,0.25494385,-2.864746,1,2.9460688
283876,528672185,362,53.27591,0.9842529,-0.20397949,-1,42.67994,1.0629883,-0.21835327,1,3.8176196
283884,705146036,612,29.887907,1.6364746,2.2675781,-1,10.344451,1.7783203,2.1625977,1,3.1049356
283884,809828540,669,28.372,-0.62609863,0.03313446,1,15.574434,-0.70666504,0.14614868,-1,2.9166899
283933,61588707,104,44.70137,1.0966797,-1.5061035,1,5.7084093,1.1296387,-1.7521973,-1,3.9564278
283933,63002334,104,33.98384,-2.2719727,-0.6331787,1,15.430273,-2.1425781,-0.71484375,-1,3.506133
283934,4977129,4,30.444324,-0.8880615,1.4899902,-1,30.26585,-0.82543945,1.5925293,1,3.6458185
283934,79067381,47,6.4140573,-0.56066895,2.237793,-1,6.122431,-0.8840332,2.6166992,1,3.1165512
283946,245531348,220,53.547035,-1.2729492,-0.072250366,-1,10.059909,-1.3581543,0.07270813,1,3.900746
283946,339397669,276,23.718674,-2.2929688,1.3151855,-1,10.952172,-2.0581055,1.3791504,1,3.9325366
283946,339214035,276,46.915924,-0.93395996,-2.8422852,1,41.468475,-0.86950684,-2.8950195,-1,3.673836
283946,836863051,576,7.2403874,1.7089844,1.8427734,-1,10.629246,2.0092773,2.083496,1,3.3810349
283964,486295517,299,26.82796,-1.4482422,-1.2441406,1,16.041445,-1.5895996,-1.1760254,-1,3.2572036
283964,486477827,299,13.806641,-0.37994385,-1.2028809,1,11.932152,-0.12071228,-1.177002,-1,3.353101
283964,542690895,336,154.95757,-1.098877,-0.06843567,1,33.898415,-1.067627,-0.03564453,-1,3.2834814
283964,542016435,336,31.42651,-0.18270874,1.4743652,-1,12.266317,-0.3486328,1.4177246,1,3.445782
283964,579548509,361,36.958496,0.31915283,0.7322998,1,29.805601,0.3764038,0.6456299,-1,3.446933
283964,593987120,370,62.494556,-1.0878906,0.9925537,-1,47.803207,-1.137207,1.0234375,1,3.1807528
283964,593348292,370,37.648037,-0.06454468,2.0722656,1,24.796677,0.049690247,2.0625,-1,3.504984
